doc_id,news_title,sentiment
2775,upgraded job portal can take up to 19 million users - kula segaran,1
2776,china galaxy to become joint shareholder of cimb 's int ' l stockbroking business,1
2777,1.33 million malaysian families don ' t own a house as of 2014,-1
2778,"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",1
2779,expensive valuation and declining subscribers keep starhub ' fully valued ',-1
2780,"turkey aside, which other em economies have been swimming naked at high tide?",-1
2781,opposition lawmaker questions legality of loan provided by marstan to 1mdb,1
2782,"bnm net fx short positions peaking and manageable, says maybank ib",1
2783,CompaniesMeggitt profits hit by weak energy and military markets,-1
2784,public bank 1q net profit at rm1.40b on revenue of rm5.35b,1
2785,bumi armada suspends fpso due to delayed payments from erin nigeria,-1
2786,google 's leaked 2016 video may renew claims of anti-trump bias,-1
2787,tadmax to sell affordable housing project to labuan corporation for nearly rm50m,1
2788,australia calls on bank outsiders to break up big four dominance,-1
2789,"sumatec 's creditors cancel loans given, demand rm72.3m in 14 days",-1
2790,"Divisional sales demand in the half remained `` inconsistent '' , it added .",-1
2791,malaysian police say jho low left macau to unknown site: kini,-1
2792,"Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .",1
2793,"trade war won' t hurt sovereign ratings, but dollar might - fitch",1
2794,maxis ' india sister company aircel in need of further capital injection,-1
2795,capital allowances on ict equipment to be eligible for full claims between 2018 and 2020,1
2796,U.K. Shares Extend Rebound for Second Day as EasyJet Surges,1
2797,q&m spinoff aoxin to place out 57 million new shares at 20 s ' pore cents each in listing,1
2798,"pac cites petrosaudi jv, purchase of tanjong power plant, placement of us$2.2b with bridge as instances of poor governance",-1
2799,"Atria will launch a campaign in September to promote the CampoMos brand on the Moscow market , he said .",1
2800,"HELSINKI ( AFX ) - Metso said it will upgrade one of UPM-Kymmene 's four paper machines at the latter 's mill in Jaemsaenkoski with a new coating color supply system , machine and process controls and quality measurements .",1
2801,serba dinamik to buy 40% stake in maju holdings ' hydropower firms for rm25m,1
2802,blackrock says aussie may drop to 70 cents as china slows,-1
2803,"2016 to be record year for construction job wins, says hlib research",1
2804,genting gets ' preliminary ' nod for planned 300-room miami hotel,1
2805,pressures to remain for hutchison port holdings trust despite unit price rally,-1
2806,The company 's advantage in pricing can be seen in the significantly lower prices offered by the new unmanned stations .,1
2807,copper suffers as trade war angst spurs fresh losses for metals,-1
2808,oldtown to be delisted tomorrow after less than 7 years on bursa,-1
2809,"tax relief commonly granted to mega public projects since 1980s, says customs",1
2810,gamuda 's proceeds from water deal likely to end in penang transport project,1
2811,prestariang secures concession deal with govt for rm3.5b immigration dept job,1
2812,`` The Government has had a very professional approach in assessing the offer .,1
2813,malaysia june car sales volume seen at record high - midf,1
2814,Shire share price under pressure after $32bn Baxalta deal,-1
2815,"msm 's 2q17 to be challenging, says affin hwang capital research",-1
2816,"Aspo Plc STOCK EXCHANGE RELEASE February 11 , 2011 at8 .45 a.m. ESL Shipping Ltd , part of Aspo Group , has signed a new , long-term contract with Rautaruukki Corporation for the marine transport of raw materials on the Baltic Sea .",1
2817,rhb bank to buy rest of securities firm in vietnam for rm21m,1
2818,"foreign workers ban may jeopardise glove exports, locals' jobs, says margma",-1
2819,' inclusive innovation is needed to address growing gap between rich and poor',-1
2820,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,1
2821,no official directive on lower broadband prices but ' we can do more' - tm,1
2822,special task force to probe bank negara 's forex losses in the 1990s,-1
2823,four reits to ride on as s ' pore property market approaches cyclical bottom,1
2824,consumer stocks balk at the weak market as investors seek defensive stocks,-1
2825,citigroup to seek bids for asia general insurance distribution deal - source,1
2826,"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",1
2827,SSE share price: Peterhead station to supply voltage support to National Grid,1
2828,Berkshire Shareholders Pepper Warren Buffett With Some Hard Questions,-1
2829,dbkl to impound ppr homes of tenants throwing objects from higher floors,1
2830,"aeon credit 's 2q net profit up 2.2%, pays 29.85 sen dividend",1
2831,rhb starts ug healthcare at ' buy' on rising global demand for gloves,1
2832,airbus ceo sees ' flying car' prototype ready by end of year,1
2833,"` Ruukki has experience of logistics construction , competence in project management and also has the best references in terms of steel frame production and installation , ' says Onodi Stefan , General Manager of Arxikon Construction Company SRL , which is Ruukki 's customer .",1
2834,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",-1
2835,A profit is still on target .,1
2836,raffles education to acquire santa fe university of art and design,1
2837,"fbm klci erases losses on late buying of genting, maybank and cimb",1
2838,ITV strike: Broadcaster's revenue soars but staff walkout for a piece of the action,1
2839,Chipotle Sales Plunge as Troubled Chain Gets Federal Subpoena,-1
2840,Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,1
2841,"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .",1
2842,sarawak oil palms' q1 net profit more than triples to rm25m,1
2843,CompaniesCentrica shares drop 7% amid capital raise,-1
2844,Cramo Group 's financial targets for 2010-2013 are sales growth higher than 10 percent per year ; return on equity above 15 percent .,1
2845,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .",1
2846,"rba cut rate to boost inflation, growth as housing worries ease",1
2847,"astro malaysia 3q net profit slips 2.9%, declares 3 sen dividend",-1
2848,The expansion aims to attract new customers both in Finland and abroad .,1
2849,singapore said to plan slew of incentives to lure aramco listing,-1
2850,Mr Lee said he hoped that Neste 's move will ` pave the way for more collaboration projects between our two countries ' .,1
2851,ride-hailing apps drove 2016 private equity value surge in southeast asia,1
2852,"More than 14,000 customers were left powerless .",-1
2853,click here to earn a profit payout of 500% per trade,1
2854,poh kong 's 2q net profit jumps 243% to over rm6m,1
2855,The robust growth was the result of the inclusion of clothing chain Lindex in the Group in December 2007 .,1
2856,"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .",1
2857,"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .",1
2858,"OCBC to Buy Barclay's Wealth Management Unit in Singapore, Hong Kong",1
2859,"scomi engineering unit files suit to get prasarana, rapid rail to retract statements over four-car monorail trains",-1
2860,final ag 's report on 1mdb to be ready by year end,1
2861,"aggressive promos, varied product mix lifts bison 's 2q net profit",1
2862,"sea private investments rose in 3q16, focus was on tech-based business - ey",1
2863,bitcoin slides as website drops s.korea prices from virtual currency rates,-1
2864,"recovery in global growth strengthening, expected to pick up to 2.9% this year and peak at 3.1% in 2018, says fitch",1
2865,datasonic to supply more passport data pages to govt for rm79m,1
2866,ioi properties to build s$3.5b gdv office development on central boulevard site in singapore,1
2867,maybank indonesia 9mfy16 net profit up 118% at 1.3 trillion rupiah,1
2868,"' don' t damage trade', emerging market leaders tell trump from davos",1
2869,"thong guan launches swiss-style franchise outlet in pavilion, its first foray in restaurant biz",1
2870,18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,-1
2871,eraman partners alipay to draw chinese tourists to its duty free and travel retail stores,1
2872,Sunday Papers: Shire told to raise its offer by Baxalta investors,1
2873,Shell's $70 Billion BG Deal Meets Shareholder Skepticism,-1
2874,"Order intake , on the other hand , is expected to be stronger than in 2007 .",1
2875,usp signs two agreements to scale up business to include boat building,1
2876,boustead projects to sell 25 changi north rise for s$10.5 mil,-1
2877,"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",1
2878,retail sales set to close the year at 4% to 5% growth,-1
2879,"The equipment will expand container handling capacity at Namibia 's main port of Walvis Bay , on the west coast .",1
2880,isa: i ' m the last from fgv board to be hauled-up by macc,-1
2881,"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",-1
2882,"osk 1q net profit down 22% on weak property, industrial segments",-1
